client_code,name,product,status,city,date,category,amount,currency
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-18 13:40:08,Смотрим дома,5324.26,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-18 14:20:22,Едим дома,6237.99,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-22 08:20:23,Кафе и рестораны,5074.81,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-22 09:15:22,Такси,3261.56,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-22 11:50:02,Смотрим дома,3843.09,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-22 12:10:25,Продукты питания,12208.12,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-22 14:30:46,Кино,6504.92,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-23 19:00:16,Кафе и рестораны,14253.69,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-23 19:30:46,Едим дома,5501.27,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-23 19:40:01,Кафе и рестораны,5337.76,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-24 19:00:30,Кафе и рестораны,11143.31,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 09:00:39,Кафе и рестораны,3896.02,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 12:10:20,Продукты питания,15028.57,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 12:50:49,Едим дома,4547.61,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 13:00:04,Смотрим дома,5013.11,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 14:30:45,Такси,4711.58,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 18:30:10,АЗС,26523.47,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 19:00:55,Кафе и рестораны,7134.99,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-25 19:20:19,Кино,5033.56,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-27 08:30:33,Смотрим дома,7908.76,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-27 09:15:38,Такси,3735.77,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-27 11:20:02,Кафе и рестораны,6989.46,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-27 12:10:43,Продукты питания,11397.82,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-27 19:00:00,Кафе и рестораны,12776.29,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-27 20:50:59,Кино,3360.53,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-28 11:20:14,Играем дома,6363.05,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-28 11:40:52,Кино,5942.05,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-28 11:50:53,Кафе и рестораны,4174.66,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-28 12:10:40,Продукты питания,10086.11,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-29 09:15:09,Такси,4991.41,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-29 11:30:23,Смотрим дома,5222.45,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-29 15:30:53,Кино,3928.76,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-30 12:10:29,Продукты питания,27775.7,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-30 14:10:55,Кафе и рестораны,5398.17,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-30 17:50:42,Играем дома,3425.57,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-30 19:00:31,Кафе и рестораны,4069.17,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-30 19:30:37,Смотрим дома,3553.64,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-31 12:10:48,Продукты питания,12684.25,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-31 12:20:37,Играем дома,2786.61,KZT
1,Айгерим,Карта для путешествий,зп,Алматы,2025-08-31 20:30:15,Едим дома,7699.48,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-01 09:30:25,Кафе и рестораны,5180.09,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-01 12:10:00,Продукты питания,12370.2,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-01 18:30:46,АЗС,7866.81,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-02 12:00:39,Едим дома,6615.78,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-02 13:00:40,Смотрим дома,3661.18,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-02 15:30:28,Такси,10176.64,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-02 15:40:08,Кино,3362.09,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-02 17:50:45,Играем дома,4535.37,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-02 18:30:36,АЗС,30303.45,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-03 09:20:25,Кафе и рестораны,4774.58,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-03 09:40:28,Кино,6032.33,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-03 11:40:00,Кино,7876.21,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-03 12:10:26,Продукты питания,23993.48,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-04 09:10:32,Едим дома,8234.01,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-04 12:00:03,Играем дома,6330.67,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-04 12:10:09,Продукты питания,19626.98,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-04 17:00:51,Такси,2934.56,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-04 18:50:41,Кино,5015.46,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-04 19:00:13,Кафе и рестораны,8095.51,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-05 12:10:01,Продукты питания,36607.52,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-05 12:40:16,Смотрим дома,5850.16,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-06 09:15:02,Такси,3501.45,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-06 12:10:16,Продукты питания,12785.02,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-06 19:00:22,Кафе и рестораны,9302.96,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-07 09:40:45,Смотрим дома,6217.97,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-07 14:20:25,Едим дома,8315.93,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-07 16:30:05,Кафе и рестораны,3061.14,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-07 19:00:07,Кафе и рестораны,6660.86,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-07 21:40:27,Кино,5661.24,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-08 09:10:04,Такси,4411.47,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-08 10:30:48,Едим дома,6703.56,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-08 12:10:40,Продукты питания,12666.88,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-08 21:40:25,Едим дома,7649.38,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 09:20:49,Играем дома,6746.1,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 11:00:41,Играем дома,6276.1,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 12:10:00,Продукты питания,14406.62,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 14:00:02,Кино,4528.68,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 15:20:17,Едим дома,7446.85,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 16:30:46,Едим дома,4365.24,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 19:00:35,Кафе и рестораны,4350.07,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-09 21:20:35,Такси,3129.56,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-11 12:10:00,Продукты питания,38624.22,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-13 09:15:32,Такси,5075.9,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-13 10:50:02,Едим дома,5942.01,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-13 12:10:19,Продукты питания,14986.45,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-13 19:00:53,Кафе и рестораны,8649.48,KZT
2,Данияр,Карта для путешествий,вип,Астана,2025-06-14 08:30:44,Едим дома,5842.17,KZT
